GeneID	control1	control2	control3	treat1	treat2	treat3	logFC	type	pvalue	qvalue	function
FCN51_10325	108.8	98.67	62.727	6.595	7.948	12.951	-3.296681544	down	1.58E-17	6.99E-17	pqqA; pyrroloquinoline quinone precursor peptide PqqA
FCN51_10340	76.794	41.166	43.67	18.49	18.397	16.738	-1.591663422	down	1.24E-07	2.71E-07	glycosyltransferase
FCN51_10345	94.214	137.271	102.457	29.677	34.399	29.934	-1.828678344	down	8.23E-10	2.12E-09	xth; exodeoxyribonuclease III
FCN51_10350	313.463	333.01	360.754	65.145	80.251	82.037	-2.146860623	down	2.47E-13	8.31E-13	iron-sulfur cluster assembly accessory protein
FCN51_10365	153.276	145.116	132.489	54.185	66.373	64.504	-1.219267453	down	5.37E-05	9.34E-05	SPOR domain-containing protein
FCN51_10375	21.882	21.637	17.727	35.941	42.694	47.187	1.038660403	up	1.84E-05	3.33E-05	scpB; SMC-Scp complex subunit ScpB
FCN51_10405	698.7	99.698	1139.663	224.228	219.801	205.362	-1.577450253	down	1.68E-08	3.90E-08	zinc-finger domain-containing protein
FCN51_10415	152.602	85.055	158.364	437.064	436.834	537.157	1.833117521	up	7.80E-12	2.37E-11	_
FCN51_10450	0.404	0	0.419	1.175	2.125	0.495	2.201026219	up	0.007916445	0.011218665	hypothetical protein
FCN51_10460	1.562	2.124	1.621	4.26	5.134	6.453	1.577699074	up	1.44E-06	2.89E-06	hypothetical protein
FCN51_10465	5.967	1.609	3.682	12.434	12.51	11.847	1.708135578	up	2.28E-09	5.62E-09	hypothetical protein
FCN51_10470	3.766	3.415	5.863	12.784	10.729	15.37	1.575532725	up	7.61E-06	1.43E-05	hypothetical protein
FCN51_10480	22.218	26.743	41.502	5.877	12.216	12.859	-1.547203224	down	2.10E-06	4.14E-06	hypothetical protein
FCN51_10485	14.886	10.5	18.309	0	2.9	2.7	-2.963295853	down	1.41E-11	4.18E-11	hypothetical protein
FCN51_10490	31.543	23.32	43.764	4.489	4.959	5.247	-2.746406677	down	2.76E-18	1.29E-17	hypothetical protein
FCN51_10495	72.519	69.944	69.793	17.998	19.555	24.332	-1.778094122	down	2.38E-09	5.85E-09	hypothetical protein
FCN51_10500	67.337	80.62	60.24	17.372	19.191	15.839	-1.990193697	down	1.58E-10	4.37E-10	hypothetical protein
FCN51_10505	6.581	4.178	6.374	34.145	31.149	35.182	2.551791721	up	1.66E-18	7.93E-18	hypothetical protein
FCN51_10510	282.593	263.292	186.744	36.862	36.141	43.117	-2.657434968	down	2.43E-18	1.15E-17	hypothetical protein
FCN51_10515	0.964	2.331	1.667	7.478	9.293	12.98	2.583218008	up	9.66E-13	3.12E-12	hypothetical protein
FCN51_10520	3.57	0.925	1.059	175.837	187.091	154.23	6.540163433	up	3.33E-66	3.70E-64	hypothetical protein
FCN51_10525	0.942	0.854	0	2.739	1.651	3.074	2.053333544	up	3.44E-05	6.08E-05	hypothetical protein
FCN51_10530	1.046	0.474	0.543	5.327	14.443	10.887	3.891445538	up	9.95E-16	3.87E-15	helix-turn-helix domain-containing protein
FCN51_10535	1.345	2.44	1.396	13.045	10.611	14.821	2.891971176	up	2.96E-14	1.05E-13	DUF2312 domain-containing protein
FCN51_10540	1.7	0.925	0.706	7.419	5.365	7.909	2.63402595	up	9.63E-11	2.71E-10	VRR-NUC domain-containing protein
FCN51_10545	2.562	2.502	4.091	28.1	18.66	24.373	2.957475383	up	7.75E-22	4.65E-21	adenine methyltransferase
FCN51_10550	0.34	1.079	0.353	2.968	4.247	4.371	2.706865154	up	4.46E-12	1.38E-11	hypothetical protein
FCN51_10555	9.235	6.25	7.724	40.505	43.497	49.109	2.519719573	up	1.28E-19	6.45E-19	DUF1376 domain-containing protein
FCN51_10560	0.987	0.448	0.171	8.855	4.543	6.446	3.62468472	up	7.26E-21	4.05E-20	hypothetical protein
FCN51_10570	46.629	58.145	57.737	160.334	151.185	177.106	1.588172531	up	9.47E-10	2.42E-09	hypothetical protein
FCN51_10580	2.4	0.726	3.736	47.716	48.913	40.648	4.321717927	up	3.02E-34	4.18E-33	hypothetical protein
FCN51_10590	2.611	1.85	3.726	67.664	70.169	60.743	4.599705802	up	5.47E-49	1.90E-47	hypothetical protein
FCN51_10595	2.096	1.901	1.841	40.234	43.892	41.463	4.426385375	up	8.95E-46	2.73E-44	phage portal protein
FCN51_10600	2.657	1.893	2.954	33.956	34.932	34.619	3.785389859	up	1.40E-32	1.64E-31	hypothetical protein
FCN51_10605	3.948	2.626	4.371	37.017	35.995	36.847	3.326953216	up	5.95E-30	6.02E-29	DUF4043 domain-containing protein
FCN51_10610	0	0.5	0	2.406	1.45	3.375	3.846163293	up	1.51E-05	2.75E-05	hypothetical protein
FCN51_10615	0	0.285	0.326	11.414	11.967	6.532	5.606534823	up	8.69E-26	6.62E-25	hypothetical protein
FCN51_10620	0.314	0	0.651	1.37	4.127	5.764	3.540568381	up	8.98E-11	2.53E-10	hypothetical protein
FCN51_10625	0	0	0.605	0	1.533	4.995	3.425160679	up	0.000362814	0.000586198	hypothetical protein
FCN51_10630	0	0	0	1.884	3.406	4.757	11.70994538	up	2.81E-07	5.97E-07	hypothetical protein
FCN51_10635	1.425	2.101	5.362	198.798	182.96	179.526	5.980249142	up	6.20E-69	7.84E-67	hypothetical protein
FCN51_10640	1.169	0.954	1.698	56.633	56.874	58.541	5.491609944	up	2.18E-58	1.44E-56	hypothetical protein
FCN51_10645	0	0	0	1.72	0	2.896	10.58840233	up	0.000241628	0.000394991	hypothetical protein
FCN51_10650	3.874	4.335	5.988	22.782	24.818	28.963	2.43081296	up	2.81E-18	1.32E-17	phage tail protein
FCN51_10655	5.1	1.285	1.176	6.595	13.784	11.101	2.057351753	up	2.21E-10	6.01E-10	hypothetical protein
FCN51_10665	5.07	3.722	2.004	8.078	15.554	15.37	1.85276135	up	4.15E-10	1.10E-09	hypothetical protein
FCN51_10680	577.299	232.306	705.383	201.927	215.138	195.95	-1.305307882	down	5.09E-06	9.70E-06	ImmA/IrrE family metallo-endopeptidase
FCN51_10685	10.643	7.097	6.93	18.14	22.433	22.741	1.359659757	up	5.73E-08	1.28E-07	hypothetical protein
FCN51_10695	36.543	30.566	31.663	74.838	87.7	97.3	1.395411244	up	5.11E-08	1.14E-07	DUF3761 domain-containing protein
FCN51_10730	10.27	8.804	9.928	38.273	39.402	51.331	2.153098191	up	2.13E-15	8.17E-15	phage antitermination protein
FCN51_10745	5.961	9.25	4.949	21.776	25.43	24.977	1.840008753	up	4.97E-12	1.53E-11	hypothetical protein
FCN51_10750	15.154	14.272	11.492	69.529	83.535	82.066	2.522563724	up	3.40E-18	1.58E-17	hypothetical protein
FCN51_10755	2.352	0.742	2.335	24.248	27.563	26.416	3.84816658	up	9.25E-35	1.32E-33	hypothetical protein
FCN51_10760	4.136	5.456	5.073	30.361	33.622	33.379	2.730731086	up	6.14E-21	3.46E-20	baseplate assembly protein
FCN51_10765	10.2	5.859	4.587	49.957	44.705	44.125	2.748759803	up	1.29E-20	7.03E-20	phage tail protein
FCN51_10770	2.457	1.453	2.438	24.705	27.244	27.461	3.644319522	up	2.37E-32	2.75E-31	hypothetical protein
FCN51_10775	1.6	0.726	1.868	17.748	18.671	28.16	3.943701751	up	1.30E-30	1.37E-29	hypothetical protein
FCN51_10780	1.338	1.04	1.289	28.774	30.404	30.65	4.613361426	up	1.88E-45	5.62E-44	hypothetical protein
FCN51_10785	5.583	2.067	5.407	49.338	42.697	50.75	3.450647937	up	7.05E-33	8.52E-32	hypothetical protein
FCN51_10790	9.508	10.348	11.841	106.385	105.474	111.759	3.351750483	up	3.90E-31	4.21E-30	hypothetical protein
FCN51_10795	0.483	0.657	0.752	6.673	4.127	5.616	3.115096509	up	2.46E-13	8.29E-13	hypothetical protein
FCN51_10800	5.1	1.542	7.351	28.028	34.274	30.527	2.729607631	up	7.06E-19	3.43E-18	cell wall hydrolase
FCN51_10805	2.985	2.707	2.754	24.128	20.063	14.62	2.79930711	up	1.33E-17	5.94E-17	hypothetical protein
FCN51_10810	1.606	0	3.334	6.543	5.069	8.653	2.035744922	up	1.20E-07	2.61E-07	hypothetical protein
FCN51_10815	2.436	1.657	0.632	5.315	11.21	14.166	2.698654727	up	2.46E-10	6.68E-10	hypothetical protein
FCN51_10820	21.878	24.667	12.273	56.774	51.314	58.641	1.503127803	up	1.97E-08	4.54E-08	hypothetical protein
FCN51_10825	24.067	16.384	28.089	91.844	97.475	92.07	2.037500071	up	1.15E-14	4.18E-14	FUSC family protein
FCN51_10840	121.421	189.837	126.852	792.92	834.395	829.866	2.487630965	up	6.42E-21	3.60E-20	_
FCN51_10845	7466.395	9183.015	6575.414	123298.24	120685.329	118719.543	3.96504938	up	7.36E-43	1.72E-41	_
FCN51_10850	1778.02	1821.333	1489.157	35804.726	35440.43	35554.07	4.391513298	up	1.01E-49	3.80E-48	_
FCN51_10855	609.489	676.837	525.021	63902.711	62471.511	62628.037	6.705194351	up	7.53E-90	5.23E-87	hypothetical protein
FCN51_10860	6481.395	8222.796	8935.482	37777.795	36661.73	35563.208	2.21825724	up	3.65E-17	1.56E-16	_
FCN51_10865	13376.412	13899.358	19762.761	124952.659	122399.547	124031.655	2.980996131	up	4.04E-27	3.37E-26	_
FCN51_10870	9.538	17.299	9.898	839.44	984.444	1074.315	6.301741253	up	2.34E-70	3.42E-68	_
FCN51_10875	7.682	4.38	4.678	342.676	354.295	381.659	6.009502215	up	2.30E-76	5.34E-74	hypothetical protein
FCN51_10880	116.751	96.772	78.167	1023.634	1044.039	1143.924	3.460769548	up	9.96E-35	1.41E-33	hypothetical protein
FCN51_10885	18.74	17.19	9.224	156.954	162.206	174.573	3.450718292	up	6.98E-35	1.01E-33	TonB-dependent receptor
FCN51_10895	4.913	1.963	3.456	409.666	401.69	437.956	6.917455082	up	4.95E-90	5.23E-87	monooxygenase
FCN51_10900	28.067	3.352	31.613	702.094	667.788	717.195	5.049188988	up	1.91E-59	1.33E-57	thiamine pyrophosphate-requiring protein
FCN51_10905	39.941	3.116	35.655	193.266	206.868	206.122	2.945223771	up	6.33E-26	4.89E-25	glucose 1-dehydrogenase
FCN51_10910	1.212	0	1.258	8.815	15.403	14.838	3.981320869	up	3.15E-20	1.66E-19	plasmid stabilization protein
FCN51_10915	22.506	1.727	17.427	96.377	91.358	103.509	2.805404558	up	3.61E-24	2.48E-23	glgX; glycogen debranching protein GlgX
FCN51_10920	49.892	4.77	58.481	674.869	663.91	675.424	4.153953753	up	1.99E-44	5.47E-43	glgA; glycogen synthase GlgA
FCN51_10925	25.589	8.167	25.758	217.047	228.304	238.067	3.521400866	up	8.56E-35	1.23E-33	"glgB; 1,4-alpha-glucan branching protein GlgB"
FCN51_10930	4.595	0.884	3.829	25.018	32.499	29.324	3.221418151	up	2.60E-28	2.33E-27	treZ; malto-oligosyltrehalose trehalohydrolase
FCN51_10940	138.17	10.234	168.461	1014.917	968.487	1013.409	3.241476631	up	3.74E-30	3.80E-29	SDR family oxidoreductase
FCN51_10945	73.332	76.366	78.246	17.78	18.552	18.045	-2.067550366	down	2.25E-12	7.11E-12	amidase
FCN51_10955	15.058	12.364	20.801	152.752	168.297	176.268	3.366291392	up	4.91E-32	5.55E-31	pyridoxal phosphate-dependent aminotransferase
FCN51_10980	15.518	5.376	15.018	68.993	84.825	74.076	2.665723513	up	2.24E-21	1.30E-20	pxpB; 5-oxoprolinase subunit PxpB
FCN51_10985	6.841	3.434	6.592	35.364	35.818	35.745	2.66413479	up	5.64E-21	3.19E-20	biotin-dependent carboxyltransferase family protein
FCN51_10990	3.052	1.748	4.167	17.76	16.896	14.75	2.461593967	up	2.66E-16	1.07E-15	LamB/YcsF family protein
FCN51_10995	8.321	3.895	8.357	201.297	210.526	217.887	4.935659998	up	7.11E-56	3.73E-54	DMT family transporter
FCN51_11000	11.027	3.818	11.235	64.604	53.778	59.649	2.770971067	up	5.58E-23	3.58E-22	MFS transporter
FCN51_11005	2.921	1.302	2.107	22.618	24.61	22.855	3.468165304	up	2.76E-32	3.18E-31	hypothetical protein
FCN51_11020	40.217	62.373	49.296	11.447	26.44	22.122	-1.339694476	down	1.90E-05	3.44E-05	biopolymer transporter ExbD
FCN51_11025	123.788	162.1	138.831	17.766	20.802	19.03	-2.882353077	down	4.07E-21	2.32E-20	biopolymer transporter ExbD
FCN51_11030	18.806	4.047	33.74	197.075	206.622	267.717	3.568437069	up	2.89E-33	3.63E-32	hypothetical protein
FCN51_11050	14.31	4.97	16.431	31.449	36.031	23.858	1.354772858	up	9.19E-07	1.87E-06	heme-binding protein
FCN51_11055	57.536	52.718	63.408	156.021	150.652	140.887	1.365783747	up	4.42E-08	9.94E-08	MFS transporter
FCN51_11060	11526.696	12262.295	7777.225	518.199	528.948	504.698	-4.346322304	down	3.64E-44	9.55E-43	NAD-dependent succinate-semialdehyde dehydrogenase
FCN51_11070	1460.658	1360.887	854.864	91.441	92.481	97.356	-3.708214443	down	5.25E-34	7.05E-33	NAD(P)/FAD-dependent oxidoreductase
FCN51_11080	58.365	46.283	46.359	149.09	149.482	151.044	1.574058913	up	4.28E-10	1.14E-09	hypothetical protein
FCN51_11085	23.582	5.431	19.681	59.354	59.224	60.799	1.881114243	up	1.67E-12	5.35E-12	nadA; quinolinate synthase NadA
FCN51_11090	7.989	3.493	7.846	27.394	28.886	29.343	2.147132661	up	1.34E-14	4.85E-14	nadC; carboxylating nicotinate-nucleotide diphosphorylase
FCN51_11095	6.7	6.944	3.352	37.597	37.285	35.304	2.696458424	up	3.13E-22	1.92E-21	alpha-E domain-containing protein
FCN51_11100	8.772	8.631	6.269	45.268	42.656	46.305	2.50329231	up	2.67E-20	1.43E-19	circularly permuted type 2 ATP-grasp protein
FCN51_11110	11.819	12.265	8.845	40.176	46.324	37.43	1.911998353	up	3.02E-13	1.01E-12	hypothetical protein
FCN51_11125	242.551	203.506	241.207	41.361	40.974	44.053	-2.442976952	down	8.90E-17	3.71E-16	glucose 1-dehydrogenase
FCN51_11130	5.03	5.576	6.38	1.626	2.205	2.737	-1.370416088	down	0.009977957	0.013913067	hypothetical protein
FCN51_11150	51.958	75.944	32.282	146.254	141.822	131.23	1.388256726	up	9.07E-09	2.13E-08	ribonuclease
FCN51_11160	364.964	567.182	239.542	144.727	153.59	152.596	-1.377661543	down	8.96E-06	1.67E-05	infA; translation initiation factor IF-1
FCN51_11165	198.225	290.434	143.745	76.564	83.776	75.728	-1.421632511	down	3.03E-06	5.89E-06	hisD; histidinol dehydrogenase
FCN51_11180	73.168	56.365	59.135	27.303	23.247	32.469	-1.184307096	down	0.000105878	0.00017865	N-acetylmuramoyl-L-alanine amidase
FCN51_11185	249.362	178.74	167.603	1859.896	1826.03	1924.708	3.235487337	up	2.30E-31	2.53E-30	DMT family transporter
FCN51_11190	301.076	521.844	213.162	5059.446	4874.412	4855.779	3.835372665	up	4.52E-41	9.44E-40	_
FCN51_11210	794.147	1301.284	694.488	135.798	138.6	126.197	-2.799997665	down	5.26E-21	2.99E-20	M3 family oligoendopeptidase
FCN51_11215	121.055	200.457	105.618	20.872	20.279	28.105	-2.624611902	down	1.55E-18	7.43E-18	AarF/ABC1/UbiB kinase family protein
FCN51_11225	548.601	682.417	382.839	222.312	206.233	205.645	-1.347521574	down	9.61E-06	1.79E-05	ispH; 4-hydroxy-3-methylbut-2-enyl diphosphate reductase
FCN51_11240	14.272	13.674	9.79	39.53	42.832	43.536	1.738161642	up	1.19E-11	3.54E-11	hypothetical protein
FCN51_11245	135.414	141.731	90.521	39.74	38.693	36.029	-1.683501008	down	2.06E-08	4.75E-08	hypothetical protein
FCN51_11255	169.27	246.915	147.778	76.147	78.114	74.808	-1.299807064	down	2.00E-05	3.61E-05	glycosyltransferase family 4 protein
FCN51_11275	771.097	1348.579	735.399	305.393	318.281	338.229	-1.569562338	down	1.62E-07	3.52E-07	translation initiation factor IF-3
FCN51_11280	594	403.476	621.564	96.233	110.251	106.701	-2.370040462	down	3.26E-16	1.31E-15	DUF541 domain-containing protein
FCN51_11285	26.238	26.412	16.746	70.996	69.861	70.512	1.606797499	up	1.88E-10	5.15E-10	HAMP domain-containing histidine kinase
FCN51_11300	91.897	83.811	58.403	33.823	31.932	31.082	-1.273536226	down	3.14E-05	5.58E-05	ABC-F family ATP-binding cassette domain-containing protein
FCN51_11305	1145.872	2328.449	790.355	116.604	118.707	109.472	-3.628664055	down	2.79E-32	3.20E-31	nucleoside-diphosphate kinase
FCN51_11310	456.018	417.046	308.189	161.284	183.12	196.162	-1.127770972	down	0.00023619	0.000386783	hpnR; hopanoid C-3 methylase HpnR
FCN51_11315	45.415	53.576	35.827	16.92	25.488	23.959	-1.022442052	down	0.001505131	0.002295697	hypothetical protein
FCN51_11330	722.68	570.959	826.539	113.026	130.121	146.405	-2.444288496	down	4.14E-17	1.77E-16	HNH endonuclease
FCN51_11335	39.726	29.333	26.602	93.717	90.352	96.784	1.553782603	up	6.60E-10	1.72E-09	tRNA glutamyl-Q(34) synthetase GluQRS
FCN51_11340	505.879	427.22	455.292	157.489	170.304	171.784	-1.474629409	down	5.41E-07	1.13E-06	pyridoxal phosphate-dependent aminotransferase
FCN51_11355	41.874	36.514	20.056	1965.722	1857.15	1961.971	5.8767875	up	6.87E-70	9.09E-68	_
FCN51_11360	157.371	147.694	112.433	13.966	14.877	16.371	-3.206842471	down	1.60E-24	1.12E-23	RidA family protein
FCN51_11365	58.286	91.974	38.862	6.147	9.388	7.671	-3.026583814	down	4.03E-22	2.47E-21	pantoate--beta-alanine ligase
FCN51_11370	43.126	53.652	53.483	106.005	114.304	113.972	1.153574892	up	2.09E-06	4.13E-06	dnaE; DNA polymerase III subunit alpha
FCN51_11375	6.563	7.802	8.192	25.806	28.572	32.795	1.950163941	up	2.80E-13	9.37E-13	anthranilate synthase component I family protein
FCN51_11395	1815.816	1531.317	1731.453	780.92	825.382	885.072	-1.027484375	down	0.000666442	0.001047536	aromatic ring-hydroxylating dioxygenase subunit alpha
FCN51_11405	665.364	1076.219	584.494	291.858	308.2	319.402	-1.33903729	down	1.05E-05	1.94E-05	elongation factor Ts
FCN51_11410	77.427	92.923	62.067	198.297	190.607	183.729	1.300884152	up	8.55E-08	1.88E-07	recO; DNA repair protein RecO
FCN51_11420	215.228	208.669	189.383	67.406	56.973	62.732	-1.712635454	down	7.04E-09	1.66E-08	arginyltransferase
FCN51_11425	2513.278	3198.888	2338.456	234.583	240.528	221.284	-3.531116825	down	1.46E-31	1.61E-30	hemB; porphobilinogen synthase
FCN51_11435	567.886	781.66	346.288	206.707	222.676	231.337	-1.359880037	down	9.13E-06	1.70E-05	serine hydroxymethyltransferase
FCN51_11440	67.423	51.821	66.599	21.254	23.337	22.923	-1.46078493	down	8.48E-07	1.74E-06	peptidase M14
FCN51_11450	14.556	16.001	8.926	42.992	38.132	41.583	1.63583969	up	1.22E-10	3.39E-10	glycosyltransferase family 4 protein
FCN51_11460	187.277	160.159	157.423	52.625	56.453	59.973	-1.57840494	down	9.36E-08	2.06E-07	hypothetical protein
FCN51_11465	263.003	384.812	165.453	102.272	99.865	99.138	-1.432640843	down	4.44E-06	8.51E-06	hypothetical protein
FCN51_11470	111.273	199.333	50.324	34.374	35.764	41.375	-1.694480336	down	3.90E-08	8.82E-08	serB; phosphoserine phosphatase SerB
FCN51_11480	186.196	415.758	112.535	84.47	79.184	79.842	-1.55300201	down	4.61E-07	9.64E-07	ilvB; biosynthetic-type acetolactate synthase large subunit
FCN51_11485	82.543	173.456	69.507	33.623	36.901	36.959	-1.598548671	down	2.31E-07	4.95E-07	ilvN; acetolactate synthase small subunit
FCN51_11490	411	1208.632	272.971	84.144	82.836	85.508	-2.906070235	down	8.62E-22	5.15E-21	ilvC; ketol-acid reductoisomerase
FCN51_11495	6.39	6.91	5.866	87.78	97.436	102.313	3.906875543	up	1.33E-39	2.51E-38	copper resistance protein B
FCN51_11500	9.534	9.854	11.203	82.199	92.084	96.988	3.148430132	up	4.51E-29	4.23E-28	copper resistance system multicopper oxidase
FCN51_11505	15.937	10.696	7.939	42.197	38.139	48.782	1.9009225	up	3.62E-12	1.13E-11	hypothetical protein
FCN51_11520	159.314	190.644	118.956	52.006	53.902	51.618	-1.57371514	down	1.88E-07	4.06E-07	isochorismatase family protein
FCN51_11535	305.509	188.653	352.362	110.291	109.227	107.471	-1.372300744	down	2.14E-06	4.21E-06	nicotinate phosphoribosyltransferase
FCN51_11540	1300.455	987.368	1158.195	301.804	294.238	285.275	-1.967193643	down	1.36E-11	4.04E-11	3-deoxy-7-phosphoheptulonate synthase class II
FCN51_11545	3183.909	2510.049	3054.784	6815.637	6232.506	5819.713	1.108782741	up	4.45E-06	8.51E-06	hypothetical protein
FCN51_11550	26.112	34.411	22.229	4.452	2.951	5.245	-2.709595054	down	2.32E-16	9.40E-16	YigZ family protein
FCN51_11555	46.4	33.132	37.636	94.269	88.709	111.986	1.331938014	up	1.25E-07	2.73E-07	hypothetical protein
FCN51_11560	636.925	435.268	495.46	24.821	26.531	26.884	-4.324577274	down	6.65E-44	1.71E-42	kinase/pyrophosphorylase
FCN51_11565	9285.516	4963.216	9664.963	498.922	473.374	476.962	-4.044447904	down	3.28E-40	6.46E-39	"pyruvate, phosphate dikinase"
FCN51_11570	47.19	58.479	39.725	13.986	15.107	15.216	-1.714228153	down	1.02E-08	2.39E-08	ligA; NAD-dependent DNA ligase LigA
FCN51_11590	760.334	729.472	724.147	188.994	188.346	199.812	-1.939595826	down	2.96E-11	8.63E-11	ftsZ; cell division protein FtsZ
FCN51_11610	126.804	169.97	77.154	53.513	49.729	49.002	-1.29635828	down	3.06E-05	5.45E-05	murB; UDP-N-acetylmuramate dehydrogenase
FCN51_11615	208.694	294.461	136.411	63.08	57.687	61.867	-1.808120946	down	1.68E-09	4.20E-09	UDP-N-acetylmuramate--L-alanine ligase
FCN51_11625	200.109	196.068	125.384	382.285	364.878	361.644	1.088095975	up	3.59E-06	6.94E-06	cell division protein FtsW
FCN51_11630	124.129	159.763	90.601	313.874	312.217	322.79	1.341281421	up	2.86E-08	6.52E-08	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
FCN51_11650	59.715	98.248	38.062	31.75	31.247	34.217	-1.011779219	down	0.00183305	0.002779075	penicillin-binding protein 2
FCN51_11655	101.011	142.511	83.654	30.756	38.69	41.173	-1.564441821	down	2.12E-07	4.56E-07	hypothetical protein
FCN51_11670	18808.978	10649.59	20200.837	2822.382	3103.337	3190.108	-2.445621138	down	2.53E-17	1.10E-16	_
FCN51_11680	55.313	72.512	42.625	26.291	31.324	26.485	-1.019144823	down	0.00186495	0.002824357	hypothetical protein
FCN51_11740	23.876	13.357	24.398	37.396	44.144	42.785	1.012352914	up	4.14E-05	7.26E-05	hypothetical protein
FCN51_11745	16.979	16.317	10.256	40.184	45.649	39.404	1.523785163	up	4.42E-09	1.06E-08	hypothetical protein
FCN51_11755	177.846	39.847	166.105	506.795	517.893	574.46	2.058875796	up	1.16E-14	4.19E-14	ATP-binding protein
FCN51_11790	35.015	44.18	35.705	5.906	6.406	6.462	-2.613377979	down	1.45E-17	6.44E-17	GIY-YIG nuclease family protein
FCN51_11795	41.677	49.3	38.094	12.585	12.374	16.031	-1.654748941	down	3.01E-08	6.86E-08	DEAD/DEAH box helicase
FCN51_11800	52.392	58.931	52.632	18.709	20.006	22.01	-1.432892535	down	1.48E-06	2.95E-06	class I SAM-dependent DNA methyltransferase
